Ability_Kraken4_tooltip_flavor;You know what I'm thinking about.
State_Kraken_Ability4_Slow_name;Whirlpool'd!
State_Kraken_Ability4_Slow_FRAME_effect;Taking {50,60,70} Magic Damage per second
Gadget_Kraken_Ability4_name;Whirlpool
State_Kraken_Ability4_Enemy_name;Whirlpool
State_Kraken_Ability4_Stun_name;Ravaged
State_Kraken_Ability4_Stun_description;Immobilized for {2,2.5,3} seconds upon first getting pulled to the center of the whirlpool.
State_Kraken_Ability4_Self_name;Whirlpool
State_Kraken_Ability4_Immobilize_name;Ravaged
Hero_Kraken_name;Kraken
Hero_Kraken_description;A scourge upon the seas of Newerth, the Kraken consumed countless victims who were unfortunate enough to travel his waters. Though he be ashore, the Kraken brings the wrath of the ocean to the battlefield, dragging his enemies to depths unknown, unseen, and unwanted.
Hero_Kraken_role;The Kraken is tanky and mobile, capable of dealing heavy Magic and Physical Damage to enemies that are caught by any of his three damaging abilities. His natural survivability and high damage output allows him to use varied item builds.
Ability_Krixi1_name;Moon Beam
Ability_Krixi1_description;The Moon Queen calls upon the power of the moon to strike a target foe, damaging and briefly stunning them.
Ability_Krixi1_description_simple;Target an enemy unit to deal ^o{75,150,225,300} Magic Damage^* and a ^o0.75 second Stun^*.
Ability_Krixi1_effect_header;Status Effect(s)
Ability_Krixi1_IMPACT_effect;Deals ^o{75,150,225,300} Magic Damage^* to target and ^oStuns for 0.75 second^*.
Ability_Krixi1_tooltip_flavor;Feel the lunar laser.
Ability_Krixi2_name;Multi-Strike
Ability_Krixi2_description;The Moon Queen's skill with her Luna Shuriken allows her to bounce it from her primary target to hit additional foes.
Ability_Krixi2_description_simple;Passively allows attacks to ^obounce up to {1,2,3,5} times^*, dealing 25% less damage per bounce.\n\nWhen toggled on, attacks on Heroes will only bounce to other Heroes.
Ability_Krixi2_description_simple:Ability_Krixi2_active;Passively allows attacks to ^obounce up to {1,2,3,5} times^*, dealing 25% less damage per bounce.\n\nToggle to bounce to all enemy units.
Ability_Krixi2_effect_header;Status Effect(s)
Ability_Krixi2_IMPACT_effect;When toggled on, attacks on hero targets will only bounce to other visible enemy heroes.
Ability_Krixi2_ATTACK_IMPACT_effect;Attack bounces up to {1,2,3,5} times to enemy units and buildings. Deals 25% less damage per bounce.
Ability_Krixi2_name:Ability_Krixi2_active;Multi-Strike (Heroes)
Ability_Krixi2_ATTACK_IMPACT_effect:Ability_Krixi2_active;Attack bounces up to {1,2,3,5} times to enemy heroes. Deals 25% less damage per bounce.
Ability_Krixi2_tooltip_flavor;Take one, pass it on.
Ability_Krixi3_name;Lunar Glow
Ability_Krixi3_name:Krixi_Aura_Toggle_Heroes;Lunar Glow (Heroes)
Ability_Krixi3_description;The Moon Queen radiates the power of the moon to allies around her, increasing the damage they deal with ranged attacks.
Ability_Krixi3_description2;Passively increases Moon Queen's night vision radius by 800 units.
Ability_Krixi3_description_simple;Passively increases Moon Queen's ^onight vision radius by 800 units^*, and grants a ^o{5,10,15,20}% Base damage^* aura to nearby allied ranged units. ^oAt night, the Base Damage bonus is increased to {15,20,25,30}%^*.\n\nToggle to affect only nearby ranged allied heroes.
Ability_Krixi3_description_simple:Krixi_Aura_Toggle_All;Passively increases Moon Queen's ^onight vision radius by 800 units^*, and grants a ^o{5,10,15,20}% Base damage^* aura to nearby allied ranged units. ^oAt night, the Base Damage bonus is increased to {15,20,25,30}%^*.\n\nToggle to affect only nearby ranged allied heroes.
Ability_Krixi3_description_simple:Krixi_Aura_Toggle_Heroes;Passively increases Moon Queen's ^onight vision radius by 800 units^*, and grants a ^o{5,10,15,20}% Base damage^* aura to nearby allied ranged units. ^oAt night, the Base Damage bonus is increased to {15,20,25,30}%^*.\n\nToggle to affect all nearby ranged allied units.
Ability_Krixi3_effect_header;Status Effect(s)
Ability_Krixi3_IMPACT_effect;On use, the aura will only affect ally heroes.
Ability_Krixi3_IMPACT_effect:Krixi_Aura_Toggle_All;On use, the aura will affect ally heroes.
Ability_Krixi3_IMPACT_effect:Krixi_Aura_Toggle_Heroes;On use, the aura will affect ally units.
Ability_Krixi3_tooltip_flavor;May the force be with you!
State_Krixi_Ability3_name;Lunar Glow
Ability_Krixi4_name;Moon Finale
Ability_Krixi4_description;The Moon Queen casts her Moon Beam spell repeatedly for a short duration on random nearby enemies.
Ability_Krixi4_description_simple;Activate to cast ^o{5,8,11} Moon Beams^* on random targets around you, up to 4 hits per target.\n\nMoon beams deal ^o{200,250,300} Magic Damage^* per hit.\n\n^gStaff of the Master^* adds extra Moon Beams, increases the max hits per target, reduces the time between beams, and reduces cooldown.
Ability_Krixi4_description_simple:ult_boost;Activate to cast ^g{6,12,18} Moon Beams^* on random targets around you, up to ^g{6,9,12} hits per target^*.\n\nMoon beams deal ^o{200,250,300} Magic Damage^* per hit.\n\n^gThis ability has been boosted by Staff of the Master.^*
Ability_Krixi4_description2;^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Increases number of Beams from {5,8,11} to {6,12,18}. Increases maximum number of hits per target from 4 to {6,9,12}, reduces the time between beams, and reduces cooldown to 90 seconds.
Ability_Krixi4_effect_header;Status Effect(s)
Ability_Krixi4_IMPACT_effect;Casts {5,8,11} Moon Beams on random targets in radius over ^o{2.4,4.2,6} seconds^*. Maximum of 4 hits per target.\n\nMoon beams deal ^o{200,250,300} Magic Damage per hit^*.
Ability_Krixi4_name:ult_boost;Lunar Finale ^g(Boosted)^*
Ability_Krixi4_description2:ult_boost;This ability is boosted by Staff of the Master.
Ability_Krixi4_IMPACT_effect:ult_boost;Casts ^g{6,12,18}^* Moon Beams on random targets in radius over ^g{2.4,5,7.7} seconds^*. Maximum of ^g{6,9,12}^* hits per target.\n\nMoon beams deal ^o{200,250,300} Magic Damage per hit^*.
Ability_Krixi4_tooltip_flavor;If the first doesn't kill you...
State_Krixi_Ability4_name;Moon Finale
Hero_Krixi_name;Moon Queen
Hero_Krixi_description;The insectoid Moon Warriors never entered into the great war between Man and Beast, but when the Hellbourne threatened Newerth, their very queen emerged to lead her people against the daemons.  With powers drawn from the moon and from the shared will of her hive, this strange creature is a mighty boon for the Legion.
Hero_Krixi_role;The Moon Queen is most powerful late game, when her Multi-Strike allows her to melt opponents and raze buildings in a matter of seconds. Meanwhile, Moon Beam can be used as an extension of her attack to harass an opponent and Moon Finale can make short work of isolated opponents.
Ability_Kunas1_name;Chain Lightning
Ability_Kunas1_description;Thunderbringer zaps a target enemy unit with volatile lightning. The lightning then bounces to additional nearby enemy units.
Ability_Kunas1_description_simple;Target an enemy unit to zap it with lightning. The lightning then bounces between the closest ^o{3,5,7,9} targets^*, dealing ^o{85,100,115,130} Magic Damage^* to each.
Ability_Kunas1_effect_header;Status Effect(s)
Ability_Kunas1_IMPACT_effect;Chains between the successively closest ^o{3,5,7,9} targets^*, dealing ^o{85,100,115,130} Magic Damage^* to each target.
Ability_Kunas1_tooltip_flavor;Creeps are great conductors.
Ability_Kunas2_name;Blast of Lightning
Ability_Kunas2_description;Thunderbringer blasts a target enemy unit with lightning, dealing moderate damage and very briefly stunning it. The area around the target is lit up briefly, giving vision and revealing nearby stealthed units.\n\nCan target an ally to instead grant bonus Movement Speed.
Ability_Kunas2_description_simple;Target an Enemy to blast it with lightning. Deals ^o{100,175,275,350} Magic Damage^* and applies a Mini-Stun. Also provides vision and reveals stealthed units around the target's initial position briefly.\n\nCan target an Ally (or self) to instead grant {60,75,90,105} Movement Speed for 5 seconds.
Ability_Kunas2_effect_header;Status Effect(s)
Ability_Kunas2_IMPACT_effect;Deals ^o{110,190,270,350} Magic Damage^* to target and Stuns for 0.1 seconds. Gives 1000 day Clearvision, 700 night Clearvision, and reveals stealthed unit & Wards at the target's initial position for 4.5 seconds.\n\nCan target an Ally (or self) to instead grant ^o{60,75,90,105} Movement Speed^* for 5 seconds.
Ability_Kunas2_tooltip_flavor;A billion volts of electricity.
State_Kunas_Ability2_name;Blast of Lightning
Ability_Kunas3_name;Lightning Rod
Ability_Kunas3_description;Enemies near Thunderbringer act as lightning rods, taking damage every time he casts a spell. The damage is proportional to their current Health.
Ability_Kunas3_description_simple;Passively damages enemy heroes around yourself each time you cast a spell. Damage is equal to ^o{2,4,6,8}% of their current health^* in Magic Damage.
Ability_Kunas3_effect_header;Status Effect(s)
Ability_Kunas3_ABILITY_IMPACT_effect;Deals ^o{2,4,6,8}% of each enemy hero's current Health^* as Magic Damage within radius around you.
Ability_Kunas3_IMPACT_effect:ult_boost;Activate to change Lightning Storm to Thunder Storm (and vice-versa).\n\nLightning Storm globally damages all enemy heroes on the map once, while Thunder Storm globally summons a Thunder Cloud that damages enemies multiple times at a location for 9 seconds.
Ability_Kunas3_tooltip_flavor;Some would say I am shocking!
Ability_Kunas4_name;Lightning Storm
Ability_Kunas4_description;Thunderbringer strikes every enemy hero on the map with lightning, dealing damage and revealing the area around them briefly.
Ability_Kunas4_description2;^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Changes the targeting mechanic to a Global Target Location to spawn a Thunder Cloud there for 9 seconds. Every 3 seconds, a lightning strike will occur and hit all enemy units within 600 radius for {150,250,350} Magic Damage.
Ability_Kunas4_description_simple;Activate to deal ^o{250,350,450} Magic Damage^* to all enemy heroes in the game. Provides vision and reveals stealthed units around their initial positions briefly.\n\n^gStaff of the Master^* changes the targeting mechanic to a Global Target Location to spawn a Thunder Cloud there for 9 seconds. Every 3 seconds, a lightning strike will occur and hit all enemy units within 600 radius for {150,250,350} Magic Damage.
Ability_Kunas4_effect_header;Status Effect(s)
Ability_Kunas4_IMPACT_effect;Deals ^o{250,350,450} Magic Damage^* to each target. Gives 1000 day Clearvision and 700 night Clearvision around each target for 3 seconds. Also Reveals stealthed units and Wards around each target's initial position for 3 seconds.
Ability_Kunas4_name:Kunas_R_SotM;Thunder Storm ^g(Boosted)^*
Ability_Kunas4_description2:Kunas_R_SotM;^gThis ability has been boosted by Staff of the Master.^*
Ability_Kunas4_description_simple:Kunas_R_SotM;^gGlobally target a location to spawn a Thunder Cloud there for 9 seconds.\n\nEvery 3 seconds, a lightning strike occurs and hits all enemy units in an 600 radius^*, dealing ^o{150,250,350} Magic Damage^*.\n\n^gThis ability has been boosted by Staff of the Master.^*
Ability_Kunas4_IMPACT_effect:Kunas_R_SotM;^gGlobally target a location to spawn a Thunder Cloud there for 9 seconds.\n\nEvery 3 seconds, a lightning strike occurs and hits all enemy units in an 600 radius^*, dealing ^o{150,250,350} Magic Damage^*.
Ability_Kunas4_tooltip_flavor;Always be prepared, wear rubber soles!
Hero_Kunas_name;Thunderbringer
Hero_Kunas_description;Unlike the wild lightning he commands, the Thunderbringer is marked by his calm patience and careful adherence to the ancient Beast protocols and etiquette.  Though considered a bit of a fogey by others, he is an undeniable master of shamanic lore and a powerful wielder of mystic energies.
Hero_Kunas_role;Although the Thunderbringer is a ranged hero, his primary form of damage is not his attack, but continued usage of his Chain Lightning and Blast of Lightning. Lightning Storm allows the Thunderbringer to strike globally, while Lightning Rod will slowly melt even the toughest enemies.
Ability_Legionnaire1_name;Taunt
Ability_Legionnaire1_description;The Legionnaire taunts nearby foes, forcing them to attack him for a few seconds. The Legionnaire prepares himself for the attack, increasing his Armor significantly for the duration.
Ability_Legionnaire1_description_simple;Activate to gain ^o{5,10,15,20} Armor^* and ^oforce nearby enemies to attack you^* for ^o{1.5,2,2.5,3} seconds^*.
Ability_Legionnaire1_effect_header;Taunting Effect(s)
Ability_Legionnaire1_IMPACT_effect;Forces enemies in radius to attack you for {1.5,2,2.5,3} seconds. Applies Taunting to self for {1.5,2,2.5,3} seconds.
Ability_Legionnaire1_tooltip_flavor;HAHA, YOU ALL SUCK!
State_Legionnaire_Ability1_name;Taunting
State_Legionnaire_Ability1_description;
State_Legionnaire_Ability1_Enemy_name;Mocking Call
State_Legionnaire_Ability1_Enemy_description;Forced to attack the Legionnaire.
Ability_Legionnaire2_name;Terrifying Charge
Ability_Legionnaire2_description;The Legionnaire charges very quickly at a target foe and swings wide with his mighty axe upon reaching them, dealing damage and Terrifying those unfortunate enough to be standing there. Terrified enemies attack very quickly, but do less damage per attack.
Ability_Legionnaire2_description_simple;Target an enemy unit to charge at it with ^o{100,200,300,400} bonus Movement Speed^* and ^o{0,2,4,6} Armor and Magic Armor^*. Upon reaching it, enemies in front in a cone will be dealt ^o{150,200,250,300}% of your Base Damage^* and receive ^o-50% Attack Damage^* and ^o50% Attack Speed^* for ^o{4,5,6,7} seconds^*.
Ability_Legionnaire2_effect_header;Terrify Effect(s)
Ability_Legionnaire2_IMPACT_effect;Charges at target unit. While charging, you gain {100,200,300,400} Movement Speed, Unitwalking, {0,2,4,6} Armor and Magic Armor, and provides 600 day and night vision around the target and Reveals it. Charge is cancelled if you issue another command, become Stunned, immobilized, or restrained, or be more than 1750 units from the target.\n\nUpon reaching the target, deals {150,200,250,300}% of your Base Damage in Physical Damage in a 110 degree, 240 radius cone and applies Terrify to enemies hit for {4,5,6,7} seconds.\n\nBuff lingers for 1 second after a successful charge.
Ability_Legionnaire2_tooltip_flavor;I'll give you a head start... RUN!
State_Legionnaire_Ability2_Terrify_name;Terrify
State_Legionnaire_Ability2_Terrify_FRAME_effect;-50% Attack Damage\n+50% Attack Speed
Ability_Legionnaire3_name;Whirling Blade
Ability_Legionnaire3_description;The Legionnaire's skill with a Battle Axe is unrivaled. Every time he is attacked, he has a small chance to perform a Whirling Blade maneuver, which damages all nearby enemies.
Ability_Legionnaire3_description_simple;Passively gives a ^o8% per charge chance^* to cause you to deal ^o{100,125,150,175} Physical Damage^* to nearby enemies when attacked.\n\nAutomatically spins if no spins occur after 12 attacks.
Ability_Legionnaire3_effect_header;Status Effect(s)
Ability_Legionnaire3_ATTACKED_PRE_IMPACT_effect;8% per charge chance to deal {100,125,150,175} Physical Damage to enemies in 300 radius when attacked. Gains one charge when attacked, automatically spinning when the 12th charge is gained.\n\nCharges are reset to zero when a spin happens or 5 seconds pass without being hit.
Ability_Legionnaire3_tooltip_flavor;My axe and I will bring the devil to his knees!
Ability_Legionnaire4_name;Decapitate
Ability_Legionnaire4_description;The Legionnaire performs a mighty attack with his Battle Axe, attempting to decapitate a target enemy. If the target is low on Health, this attack will instantly kill the target.
Ability_Legionnaire4_description2;^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Instantly refreshes all abilities when you successfully Decapitate and kill a hero.
Ability_Legionnaire4_description_simple;Target an enemy unit with less than ^o{300,450,600} Health^* to instantly kill it.\n\nOtherwise, deals ^o{150,250,350} Magic Damage^*.\n\n^gStaff of the Master^* Now instantly refreshes all of your abilities whenever you successfully Decapitate kill a hero.
Ability_Legionnaire4_effect_header;Status Effect(s)
Ability_Legionnaire4_IMPACT_effect;Instantly kills target unit if they are below {300,450,600} Health. Otherwise, deals {150,250,350} Magic Damage to target unit.
Ability_Legionnaire4_IMPACT_effect:hellbourne;Instantly kills target unit if they are below {300,450,600} Health. Otherwise, deals {150,250,350} Magic Damage to target unit.
Ability_Legionnaire4_tooltip_flavor;Night brings bad dreams, bad dreams and guillotines!
Ability_Legionnaire4_name:ult_boost;Decapitate All ^g(Boosted)^*
Ability_Legionnaire4_description2:ult_boost;^gThis ability has been boosted by Staff of the Master.^*
Ability_Legionnaire4_description_simple:ult_boost;Target an enemy unit with less than ^o{300,450,600} Health^* to instantly kill it, ^grefreshing all abilities^* (not items) if this skill kills a hero.\n\nOtherwise, deals ^o{150,250,350} Magic Damage^*.\n\n^gThis ability has been boosted by Staff of the Master.^*
Ability_Legionnaire4_IMPACT_effect:ult_boost;Instantly kills target unit if they are below {300,450,600} Health, ^grefreshing all ability cooldowns if it kills a hero^*. Otherwise, deals {150,250,350} Magic Damage to target unit.
Hero_Legionnaire_name;Legionnaire
Hero_Legionnaire_description;Legionnaires, the namesakes of the Legion itself, bring unflinching power to the battlefield.  With their massive battle-axes, these warriors spread carnage among their foes and cleave bloody swaths through enemy ranks.  Even those daemons born of fear itself can be terrified by these heroes of the Legion.
Hero_Legionnaire_role;The Legionnaire can be played either in the lane or in the jungle from the onset of the game. He uses Taunt to force enemies to attack himself, which causes Whirling Blade to activate. Enemies with low health points can be instantly killed with Decapitate. A Portal Key boosts initiation potential.
Ability_Kane1_name;Waylay
Ability_Kane1_description;Kane thrusts his mighty sword forward, striking foes and dragging them back to the threat of his shield.
Ability_Kane1_description_simple;Activate to throw your sword out in front of you, dealing ^o{110,185,260,335}^* Physical Damage.\n\nApplies a ^o20% Movement Speed Slow for 4 seconds^* and pulls enemies hit to you.
Ability_Kane1_effect_header;
Ability_Kane1_IMPACT_effect;Activate to throw your sword out 450 units in front of you, dealing ^o{110,185,260,335}^* Physical Damage.\n\nApplies a ^o20% Movement Speed Slow for 4 seconds^* and pulls enemies hit to you.
Ability_Kane1_tooltip_flavor;Keep your friends close, and your enemies closer.
State_Kane_Ability1_Slow_name;Waylay
Ability_Kane2_name;Balance of Power
Ability_Kane2_name:Kane_Offense;Offensive Force
Ability_Kane2_name:Kane_Defense;Defensive Might
Ability_Kane2_description;Kane has mastered the art of both defense and offense allowing him to switch between two auras that allow you and your team mates to crit or have extra armor.
Ability_Kane2_description_simple;Toggle between auras with a {2} second delay:\n\nOffensive Force: grants Kane and nearby allies a ^o{10,20,30,40}% chance to critically strike for 1.5x damage^* and ^o{1,2.5,4,5.5}% of missing^* out of combat Mana Regeneration.\n\nDefensive Might: grants Kane and nearby allies ^o{2,3,4,5} Armor^* and ^o{1,2.5,4,5.5}% of missing^* out of combat HP regeneration.
Ability_Kane2_description_simple:Kane_Offense;Passively grants Kane and nearby allies a ^o{10,20,30,40}%^* chance to critically strike for 1.5x damage and ^o{1,2.5,4,5.5}%^* of missing out of combat Mana Regeneration.\n\nToggle to swap to Defensive Might, granting Armor and out of combat HP Regeneration.
Ability_Kane2_description_simple:Kane_Defense;Passively grants Kane and nearby allies ^o{2,3,4,5}^* Armor and ^o{1,2.5,4,5.5}%^* of missing out of combat HP regeneration.\n\nToggle to swap to Offensive Force, granting Critical Strike and out of combat Mana Regeneration.
Ability_Kane2_effect_header;
Ability_Kane2_IMPACT_effect;Toggle between auras with a {2} second delay:\n\nOffensive Force: grants Kane and nearby allies a ^o{10,20,30,40}% chance to critically strike for 1.5x damage^* and ^o{1,2.5,4,5.5}%^* of missing out of combat Mana Regeneration.\n\nDefensive Might: grants Kane and nearby allies ^o{2,3,4,5} Armor^* and ^o{1,2.5,4,5.5}%^* of missing out of combat HP regeneration.
Ability_Kane2_IMPACT_effect:Kane_Offense;Passively grants Kane and nearby allies a ^o{10,20,30,40}%^* chance to critically strike for 1.5x damage and ^o{1,2.5,4,5.5}%^* of missing Mana Regeneration that activates after 8 seconds of not taking damage.\n\nToggle to swap to Defensive Might.
Ability_Kane2_IMPACT_effect:Kane_Defense;Passively grants Kane and nearby allies ^o{2,3,4,5}^* Armor and ^o{1,2.5,4,5.5}%^* of missing HP regeneration that activates after 8 seconds of not taking damage.\n\nToggle to swap to Offensive Force.
Ability_Kane2_tooltip_flavor;I am often placed in formidable situations that require quick tactics and manuevering. With the right stance I can change the flow of any battle.
State_Kane_Ability2_Crit_name;Offensive Force
State_Kane_Ability2_Crit_description;
State_Kane_Ability2_Crit_description2;
State_Kane_Ability2_Armor_name;Defensive Might
State_Kane_Ability2_Armor_description;
State_Kane_Ability2_Armor_description2;
State_Kane_Ability2_Regen_name;Defensive Might (Regen)
State_Kane_Ability2_Regen_description;Regenerates {1,2.5,4,5.5}% of missing health per second when not taking damage
State_Kane_Ability2_Regen_FRAME_effect;No effect if this unit took damage within the last 8 seconds
State_Kane_Ability2_Regen_Mana_name;Offensive Force (Regen)
State_Kane_Ability2_Regen_Mana_description;Regenerates {1,2.5,4,5.5}% of missing mana per second while not taking damage
State_Kane_Ability2_Regen_Mana_FRAME_effect;No effect if this unit took damage within the last 8 seconds
State_Kane_Ability2_Switch_Offense_name;Offense Switch
State_Kane_Ability2_Switch_Offense_description;Switching to Offensive Force aura...
State_Kane_Ability2_Switch_Defense_name;Defense Switch
State_Kane_Ability2_Switch_Defense_description;Switching to Defensive Might aura...
Ability_Kane3_name;Steel Resolve
Ability_Kane3_description;With every swing Kane beats down his enemy's morale, reducing the damage they deal to him by a percentage.
Ability_Kane3_description2;Passively causes your auto-attacks to apply a charge of Kane's Anguish to the target for 4 seconds. Max of ^o{1,2,3,4} charges^*.\n\nKane's Anguish causes the target's attacks to deal ^o{20}%^* less damage per charge.\n\nThis ability works on towers.
Ability_Kane3_description_simple;Passively applies a charge of Kane's Anguish for 4 seconds to enemies or towers you attack.\n\nKane's Anguish causes targets to deal ^o{20}%^* less attack damage per charge. Max of ^o{1,2,3,4}^* charges.\n\nApplies ^o1 charge^* of Kane's Anguish to the target when you use Face Off on them.
Ability_Kane3_effect_header;
Ability_Kane3_tooltip_flavor;Kane's Sword is an extension of himself, thrusting it with such accuracy and ferocity even the most fearsome creatures fall before his might.
State_Kane_Ability3_name;Kane's Anguish
State_Kane_Ability3_description;Your attacks deal ^o{20}%^* less damage per charge.\nMax of {1,2,3,4} charges
State_Kane_Ability3_description2;
State_Kane_Ability3_description_simple;
Ability_Kane4_name;Face Off
Ability_Kane4_description;Kane is always first into the fray. When he calls out an enemy, his taunt and jeers force the enemy to retaliate and a battle ensues.
Ability_Kane4_description_simple;Target an enemy hero or tower to force both you and the target to attack each other for ^o{3.5,4.5,5.5}^* seconds.\n\nUnits Facing Off are Sighted, Revealed and receive Maximum Movement Speed, Kane also gains ^o{25,50,75}^* Attack Speed.\n\nUsing this skill on a Tower puts the skill on a 20 second cooldown instead.
Ability_Kane4_effect_header;
Ability_Kane4_IMPACT_effect;Target an enemy hero or tower to force both you and the target to attack each other for ^o{3.5,4.5,5.5}^* seconds.\n\nUnits Facing Off are Sighted, Revealed and receive Maximum Movement Speed, Kane also gains ^o{25,50,75}^* Attack Speed.\n\nUsing this skill on a Tower puts the skill on a 20 second cooldown instead.
Ability_Kane4_tooltip_flavor;Veni, vidi, vici.
State_Kane_Ability4_Enemy_name;Face Off
State_Kane_Ability4_Enemy_description;When active you and your target rush towards each other and are locked in combat for {3.5,4.5,5.5} seconds!
State_Kane_Ability4_Enemy_description2;Forced to attack Kane until the duration expires
State_Kane_Ability4_Enemy_description_simple;
State_Kane_Ability4_Me_name;Face Off
State_Kane_Ability4_Me_description;When active you and your target rush towards each other and are locked in combat for {3.5,4.5,5.5} seconds!
State_Kane_Ability4_Me_description2;Forced to attack the target until the duration expires
Hero_Kane_name;Kane
Hero_Kane_description;Kane the Usurper is an orphaned, mixed-breed warrior raised by Maliken to despise all forms of royalty and authority. His utopia is a Newerth bereft of crowns, with only the strongest and most savage allowed to hold dominion over others. He is incredibly cocky, but he can back it up, so maybe he's just confident...
Hero_Kane_role;A front line team fighter, Kane excels at leading the charge and locking down the enemy's carry while bolstering his team's strength.
Ability_Lodestone1_name;Rocket Drill
Ability_Lodestone1_description;Lodestone fires his drill arm at an area. Lodestone can then drag himself to the drill.
Ability_Lodestone1_description_simple;Target an area to launch a drill dealing ^o{50,90,130,170} Magic Damage^* and applying a ^o60% Movement Speed slow^* for 2 seconds.\n\nActivate again to launch yourself towards the drill dealing ^o{50,90,130,170} Magic Damage^* and applying a ^o1.5 second Stun^*.\n\nDeals only half damage if the target is hit twice.
Ability_Lodestone1_IMPACT_effect;Launches a drill at target position, dealing {50,90,130,170} Magic Damage to targets, applying a 60% Movement Speed Slow for 2 seconds, and attaching the drill to target position.\n\nActivate again to launch yourself towards the drill, ending 300 units past it, dealing {50,90,130,170} Magic Damage to enemies you pass through and Stun for 1.5 seconds. Enemies hit a second time take half damage.\n\nThe drill returns to you if you move more than 1200 units away from it.
Ability_Lodestone1_IMPACT_effect:LodestoneTeleport;Launch yourself towards the drill dealing ^o{50,90,130,170} Magic Damage^* and applying a ^o1.5 second Stun^* to enemy units hit.
Ability_Lodestone1_tooltip_flavor;Well, you know the drill.
State_Slow_Lodestone_Ability1_name;Rocket Drill
State_Teleport_Lodestone_Ability1_name;Rocket Drill
State_Teleport_Lodestone_Ability1_description;Lodestone may lunge himself at the drill.
Ability_Lodestone2_name;Headsmash
Ability_Lodestone2_description;Lodestone smashes an enemy but receives some recoil damage.
Ability_Lodestone2_description_simple;Target an enemy to deal ^o{150,240,330,420} Mixed Damage^* to the target and surrounding enemies, as well as to yourself.\n\nThis effect cannot kill you.
Ability_Lodestone2_IMPACT_effect;Deals {150,240,330,420} Mixed Damage to target and surrounding enemies, as well as to yourself. Damage dealt to yourself is non-lethal.
Ability_Lodestone2_tooltip_flavor;I have mixed feelings about this.
Ability_Lodestone3_name;Lodestone Plates
Ability_Lodestone3_description;Lodestone is surrounded by energy absorbing plates that restores some of his health whenever damaged.
Ability_Lodestone3_description_simple;Passively blocks ^o{10,20,30,40} Physical Damage^* from every attack. Does not stack with other forms of ^ydamage block^*.\n\nWhen available, ^oreduces the next instance of hero damage over 150 by 30%^*.
Ability_Lodestone3_IMPACT_effect;Passively blocks ^o{10,20,30,40} Physical Damage^* from every attack. Does not stack with other forms of ^ydamage block^*.\n\nWhen available, ^oreduces the next instance of hero damage over 150 by 30%^*.
Ability_Lodestone3_tooltip_flavor;I prefer Self-repair whenever possible.
Ability_Lodestone4_name;Shatterstorm
Ability_Lodestone4_description;Lodestone absorbs all of the energy around him and explodes but leaves himself and his enemies vulnerable afterwards.
Ability_Lodestone4_description_simple;Activate to begin gaining damage reduction every second for 5 seconds.\n\nAfter 5 seconds, Lodestone explodes in an area and applies a tapering ^o50% Movement Speed slow^* to enemies, applies ^oShatterstorm^* to self and enemies for 5 seconds and dealing ^o{275,375,475} Mixed Damage^* to enemy units.\n\n^oShatterstorm^* causes all Physical and Magic damage taken to have 100% Armor and Magic Armor pierce.
Ability_Lodestone4_IMPACT_effect;Gain 20% damage reduction per second for the next 5 seconds. After 5 seconds, deals {275,375,475} Mixed Damage and applies a tapering 50% Movement Speed Slow for 5 seconds to enemies in a 400 radius around self, and applies Shatterstorm to enemies and self for 5 seconds.\n\nSlow is blocked by Magic Immunity, and Shatterstorm debuff is blocked by Physical Immunity.
Ability_Lodestone4_effect_header;Shatterstorm Effect(s)
Ability_Lodestone4_tooltip_flavor;Darude - Shatterstorm
State_Lodestone_Ability4_Buildup_name;Shatterstorm
State_Lodestone_Ability4_Buildup_FRAME_effect;1% damage reduction per charge. Explodes after 100 charges.
State_Lodestone_Ability4_Slow_name;Shatterstorm
State_Lodestone_Ability4_Lodestone_name;Shatterstorm
State_Lodestone_Ability4_Lodestone_FRAME_effect;Attacks against this target have 100% Armor and Magic Armor Penetration.
Hero_Lodestone_name;Lodestone
Hero_Lodestone_description;Dr. Repulsor stood back and looked over the creation in his laboratory. The golem made from magnetized stone and steel was complete and ready to be brought to life. He watched as Hellbringer completed the ritual to summon forth the demon that would power the construct and bring it to life. The Eldritch runes etched into its frame would hold the creature eternally in place. While it may lack the intelligence of Chronos, the new soldier would be the first of many demon powered war machines.
Hero_Lodestone_role;"Lodestone is a melee initiator that can dramatically reduce the effectiveness of any tank. His prowess in battle allows him to increase the damage of his allies as well as his own. Lodestone is not without weakness; he can deal massive damage to a single target but may also damage himself in the process."
Ability_Magmar1_name;Lava Surge
Ability_Magmar1_description;Riding on lava, Magmus surges toward a target location, damaging and stunning enemy units in his path.
Ability_Magmar1_description2;
Ability_Magmar1_description_simple;Target a location to surge there and deal ^o{100,160,220,280} Magic Damage^* and apply a ^o2.15 second Stun^* to enemy units passed along the way. Magmus is invulnerable & unable to take action for the first 0.55 seconds.
Ability_Magmar1_effect_header;
Ability_Magmar1_effect_header2;
Ability_Magmar1_tooltip_flavor;This is how real men surf!
