Ability_Gauntlet1_effect_header,Infernal Instability,Infernal Instability,,
Ability_Gauntlet1_tooltip_flavor,Tag.,Ты водишь!,,
Ability_Gauntlet1_IMPACT_effect,"On use, applies Infernal Instability to self for 4 seconds and gives max charges to Enfeeble.\n\nWhile Infernal Instability is active, Gauntlet's hand will detonate on the first target that he attacks.\n\nUpon detonation, deals {120,180,260,320} Magic Damage in the radius, pushing back units near the hit target.","Активируйте, чтобы наложить на вашего героя эффект Infernal Instability и максимум зарядов Enfeeble на 4 сек.\n\nПока эффект Infernal Instability активен, следующая атака Gauntlet создаст мощный взрыв.\n\nВзрыв наносит {120,180,260,320} ед. магического урона в области вокруг цели и разбрасывает противников, находящихся вокруг цели.",,
State_Gauntlet_Ability1_name,Infernal Instability,Infernal Instability,,
State_Gauntlet_Ability1_FRAME_effect,"Next attack deals {120,180,260,320} Magic Damage to the target and to nearby enemy units\nAlso pushes back nearby enemy units around the target","Следующая атака нанесет {120,180,260,320} ед. магического урона цели и противникам поблизости.\nРазбрасывает противников, находящихся вокруг цели",,
Ability_Gauntlet2_name,Grapple,Grapple,,
Ability_Gauntlet2_description,"Gauntlet's fires his chain-mounted glove. If the glove catches an enemy hero, both Gauntlet and his foe will be dragged to the targeted location.","Gauntlet выстреливает вперед кулак на цепи. Если кулак поймает вражеского героя, Gauntlet и его жертва будут притянуты в указанную точку.",,
Ability_Gauntlet2_description2,,,,
Ability_Gauntlet2_description_simple,"Target a position to launch Gauntlet's fist in that direction.\n\nIf the fist encounters a hero in its path, both Gauntlet and that hero are moved to the targeted location. If the target is an enemy, Grapple inflicts ^o{100,140,180,220} Magic Damage^* and a ^o{1,1.2,1.4,1.6} second Stun^*.","Укажите место, в направление которого Gauntlet выстрелит своим кулаком.\n\nЕсли кулак коснется героя, Gauntlet и его цель будут притянуты в указанную точку. Если цель - противник, он получит ^o{100,140,180,220} ед. магического урона^* и будет ^oоглушен на {1,1.2,1.4,1.6} сек.^*",,
Ability_Gauntlet2_effect_header,,,,
Ability_Gauntlet2_effect_header2,,,,
Ability_Gauntlet2_tooltip_flavor,Gotcha!,Попался!,,
Ability_Gauntlet2_IMPACT_effect,"Fires Gauntlet's Glove 1100 distance in target point's direction. Upon impacting any ally or enemy hero, Gauntlet and the impacted hero are pulled toward the target location.\n\nIf an enemy hero is hit, they take {100,140,180,220} Magic Damage and are Stunned for {1,1.2,1.4,1.6} second(s).","Gauntlet выстреливает кулак на цепи в указанном направлении на расстояние 1100 ед. При столкновении с союзным или вражеским героем, цепь притягивает Gauntlet и задетого героя в указанную точку.\n\nЕсли цель - противник, он получит ^o{100,140,180,220} ед. магического урона^* и будет ^oоглушен на {1,1.2,1.4,1.6} сек.^*.",,
Ability_Gauntlet2_Sub_name,Grapple,Grapple,,
Ability_Gauntlet2_Sub_description,"Gauntlet's fires his chain-mounted glove. If the glove catches a hero, that hero is dragged in front of Gauntlet.",Gauntlet выстреливает вперед кулак на цепи. Первый пойманный кулаком герой будет притянут к Gauntlet.,,
Ability_Gauntlet2_Sub_description2,,,,
Ability_Gauntlet2_Sub_description_simple,"Launch Gauntlet's fist in the direction Gauntlet is facing.\n\nIf the fist encounters a hero in its path, that hero is moved in front of Gauntlet. If the target is an enemy, Grapple inflicts ^o{100,140,180,220} Magic Damage^* and a ^o{1,1.2,1.4,1.6} second Stun^*.","Gauntlet выстреливает по направлению взгляда кулак на цепи. При столкновении с союзным или вражеским героем, цепь притягивает задетого героя к Gauntlet.\n\nЕсли цель - противник, он получит ^o{100,140,180,220} ед. магического урона^* и будет ^oоглушен на {1,1.2,1.4,1.6} сек.^*.",,
Ability_Gauntlet2_Sub_effect_header,,,,
Ability_Gauntlet2_Sub_effect_header2,,,,
Ability_Gauntlet2_Sub_tooltip_flavor,Gotcha!,Попался!,,
Ability_Gauntlet2_Sub_IMPACT_effect,"Fires Gauntlet's Glove {800,900,1000,1100} distance in the direction Gauntlet is facing. Upon impacting any ally or enemy hero, the hero is pulled in front of Gauntlet.\n\nIf an enemy hero is hit, they take {100,140,180,220} Magic Damage and are Stunned for {1,1.2,1.4,1.6} second(s).","Gauntlet выстреливает по направлению взгляда кулак на цепи на расстояние 1100 ед. При столкновении с союзным или вражеским героем, цепь притягивает задетого героя к Gauntlet.\n\nЕсли цель - противник, он получит ^o{100,140,180,220} ед. магического урона^* и будет ^oоглушен на {1,1.2,1.4,1.6} сек.^*.",,
Ability_Gauntlet3_name,Enfeeble,Enfeeble,,
Ability_Gauntlet3_description,"Gauntlet unleashes an incredible pummeling on his opponent, crippling them severely and stealing their damage.","Gauntlet наносит противнику чудовищный удар, калеча его и похищая его силу атаки.",,
Ability_Gauntlet3_description_simple,"Passively gains a charge every ^o{0.8,0.6,0.4,0.2} seconds^* that Gauntlet is not attacking.  Maximum ^o{25,30,35,40} charges^*.\n\nOn attacking an enemy hero, consumes all charges to slow target's Movement Speed, Attack Speed, and steal Damage by ^o1% per charge^* used. Also slows target's Cast Speed by 1 per charge.\n\nNon-hero enemies will not consume charges.","Пассивно накапливает заряды, по одному в ^o{0.8,0.6,0.4,0.2} сек.^*, пока Gauntlet никого не атакует. Максимум ^o{25,30,35,40} зарядов^*.\n\nУдар по вражескому герою поглощает все заряды, уменьшая скорость передвижения и скорость атаки цели на ^o1% за заряд^*. Кроме того, удар похищает ^o1% силы атаки цели за заряд^* и уменьшает скорость произнесения заклинаний целью на 1 ед. за заряд.\n\nЗаряды не поглощаются при атаке воинов, не являющимися героями.",,
Ability_Gauntlet3_effect_header,Enfeeble Effect(s),Эффект(-ы) Enfeeble,,
Ability_Gauntlet3_effect_header2,Empowered Effect(s),Эффект(-ы) Empowered,,
Ability_Gauntlet3_tooltip_flavor,Not the face!,Только не по лицу!,,
Ability_Gauntlet3_IMPACT_effect,"Gains one charge for every {0.8,0.6,0.4,0.2} seconds that pass without Gauntlet attacking. Maximum of {25,30,35,40} charges.","Пассивно накапливает заряды, по одному в {0.8,0.6,0.4,0.2} сек., пока Gauntlet никого не атакует. Максимум {25,30,35,40} зарядов.",,
Ability_Gauntlet3_ATTACK_IMPACT_effect,"Applies Enfeeble to attack target for 4 seconds, applying all of the ability's charges to the target, resetting charges back to 0 if the target was a hero.\n\nMax possible slow is 40%.\n\nApplies Empowered to self for 4 seconds, gaining all stolen damage.","Накладывает эффект Enfeeble на атакуемую цель на 4 сек. Если цель - герой, все заряды поглощаются.\n\nМаксимальное уменьшение скорости передвижения цели - 40%.\n\nНакладывает на вашего героя эффект Empowered на 4 сек., передавая Gauntlet всю похищенную при ударе силу атаки.",,
State_Gauntlet_Ability3_name,Enfeeble,Enfeeble,,
State_Gauntlet_Ability3_description,,,,
State_Gauntlet_Ability3_description2,,,,
State_Gauntlet_Ability3_effect_header,None,None,,
State_Gauntlet_Ability3_effect_header2,None,None,,
State_Gauntlet_Ability3_tooltip_flavor,None,None,,
State_Gauntlet_Ability3_FRAME_effect,1% Attack Speed Slow per charge\n-1 Cast Speed per charge\n1% Damage Stolen per charge,Уменьшение скорости передвижения на 1% за заряд\nУменьшение скорости произнесения заклинаний на 1 ед. за заряд\nПохищение 1% силы атаки за заряд,,
State_Gauntlet_Ability3_INFLICT_effect,,,,
State_Gauntlet_Ability3_REFRESH_effect,,,,
State_Gauntlet_Ability3_Self_name,Empowered,Empowered,,
State_Gauntlet_Ability3_Enemy_Damage_name,Damage Enfeeble,Damage Enfeeble,,
Ability_Gauntlet4_name,Gauntlet Blast,Gauntlet Blast,,
Ability_Gauntlet4_description,"Fueled by malevolent power, Gauntlet's glove rockets at a target unit, purging, stunning, and damaging them when it hits.","Gauntlet заряжает свою перчатку демонической энергией и выстреливает ее в указанного противника, оглушая, нанося урон и рассеивая с него все усиления.",,
Ability_Gauntlet4_description2,"^gThis ability can be boosted by Staff of the Master.^*\n\n^gStaff Effect:^* Gauntlet now flies with his fist towards the enemy target. Damage increased to {400,500,600}, Cooldown decreased to {70,60,50}, radius increased to {300,350,400}.","^gСпособность можно усилить Staff of the Master.^*\n\n^gЭффект усиления:^* Gauntlet летит к цели вместе с перчаткой. Урон увеличен до {400,500,600} ед., время восстановления способности скоращено до {70,60,50} сек. и дальность применения увеличена до {300,350,400} ед.",,
Ability_Gauntlet4_description_simple,"Target an enemy unit to fire your fist at it, inflicting ^o{300,400,500} Magic Damage^* and a ^o1.5 second Stun^*.\n\nWhile flying, the fist applies a ^o4 second Stasis^* to enemy units it passes through. Units in Stasis are disabled until they take damage.\n\n^gStaff of the Master^* increases damage, lowers cooldown and enables Gauntlet to fly with his fist towards the enemy target.","Укажите противника, чтобы выстрелить в него своим кулаком, нанести ^o{300,400,500} ед. магического урона^* и ^oоглушить на 1.5 сек^*.\n\nВ полете кулак ^oна 4 сек.^* накладывает стазис на всех задетых противникам, обезвреживая их, пока эффект не кончится, или они не получат урон.\n\n^gStaff of the Master^* увеличивает урон, скоращает время восстановления способности и позволяет Gauntlet переместиться к цели вместе с кулаком.",,
Ability_Gauntlet4_effect_header,Consumed by Power,Consumed by Power,,
Ability_Gauntlet4_effect_header2,,,,
Ability_Gauntlet4_tooltip_flavor,Great for hard to reach places!,Стирает врагов в порошок даже в труднодоступных местах!,,
Ability_Gauntlet4_IMPACT_effect,"Shoots the glove out at the target unit.\n\nAny enemies within {200,225,250} units of the glove as it flies have Consumed by Power applied to them for 4 seconds.\n\nWhen the glove strikes the target, they take {300,400,500} Magic Damage; all buffs are purged only from the main target. The target is Stunned and Revealed for 1.5 seconds.","Выстреливает кулаком в указанного противника.\n\nНа всех вражеских воинов в радиусе {200,225,250} ед. от летящего кулака накладывается эффект Consumed by Power на 4 сек.\n\nПри столкновении с целью кулак наносит {300,400,500} ед. магического урона, рассеивает с неё усиления, обнаруживает и оглушает цель на 1.5 сек.",,
Ability_Gauntlet4_name:ult_boost,Gauntlet Punch! ^g(Boosted)^*,Gauntlet Punch! ^g(Усилено)^*,,
Ability_Gauntlet4_description2:ult_boost,^gThis ability has been boosted by Staff of the Master.^*,^gСпособность усилена Staff of the Master.^*,,
Ability_Gauntlet4_description_simple:ult_boost,"Target an enemy unit to ^gfire yourself at it!^* inflicting ^o{400,500,600} Magic Damage^* and a ^o1.5 second Stun^*.\n\nWhile flying, the fist applies a ^o4 second Stasis^* to enemy units it passes through with a boosted radius. Units in Stasis are disabled until they take damage.\n\nCan be activated again to detach early from the flying fist. ^gThis ability has been boosted by Staff of the Master.^*","Укажите противника, чтобы ^gвыстрелить в него собой!^* Цель получит ^o{400,500,600} ед. магического урона^* и будет ^oоглушена на 1.5 сек.^*.\n\nВ полете кулак в увеличенном радиусе накладывает на задетых противников ^oстазис на 4 сек.^*. Стазис обезвреживает противников до тех пор, пока они не получат урон.\n\nМожно активировать в полете, чтобы отсоединить кулак. ^gСпособность усилена Staff of the Master.^*",,
Ability_Gauntlet4_IMPACT_effect:ult_boost,"Target an enemy unit to ^gfire yourself at it!^*\n\nAny enemies within {300,350,400} units of the glove as it flies have Consumed by Power applied to them for 4 seconds.\n\nWhen the glove strikes the target, they take {400,500,600} Magic Damage; all buffs are purged only from the main target. The target is Stunned and Revealed for 1.5 seconds.\n\nCan be activated again to detach early from the flying fist.","Укажите противника, чтобы ^gвыстрелить в него собой!^**\n\nНа всех вражеских воинов в радиусе {300,350,400} ед. от летящего кулака накладывается эффект Consumed by Power на 4 сек\n\nПри столкновении с целью кулак наносит {400,500,600} ед. магического урона, рассеивает с неё усиления, обнаруживает и оглушает цель на 1.5 сек.\n\nМожно активировать в полете, чтобы отсоединить кулак.",,
Ability_Gauntlet4_name:Gauntlet_R_AttachedToFist,Gauntlet Punch! ^g(Boosted)^*,Gauntlet Punch! ^g(Усилено)^*,,
Ability_Gauntlet4_description_simple:Gauntlet_R_AttachedToFist,"Activate to release yourself from your fist, allowing Gauntlet to act freely earlier.","Активируйте, чтобы отсоединить кулак и позволить Gauntlet свободно действовать",,
Ability_Gauntlet4_IMPACT_effect:Gauntlet_R_AttachedToFist,"Activate to release yourself from your fist, allowing Gauntlet to act freely earlier.","Активируйте, чтобы отсоединить кулак и позволить Gauntlet свободно действовать",,
State_Gauntlet_Ability4_Stasis_name,Consumed by Power,Consumed by Power,,
State_Gauntlet_Ability4_Stasis_FRAME_effect,"After 1 second, any direct damage from another player breaks this.",Через 1 сек. прямой урон от другого игрока рассеит эффект.,,
Hero_Gauntlet_name,Gauntlet,Gauntlet,,
Hero_Gauntlet_description,"Nedd the ogre was captured by the Hellbourne when their war with the legion overran his home.  The Hellbourne used their demonic magic to alter Nedd, fusing him with powerful weapons, and lobotomizing him to ensure complete obedience. Now little remains of the peaceful ogre he once was. He's an abomination, a living weapon, a tightly-reined destructive force: He is Gauntlet.","Когда демоны Преисподней вступили в схватку с Легионом в родных землях огров, они захватили Недда в плен. Преисподняя использовала свою демоническую магию, чтобы извратить Недда, срастить его с мощным артефактом и лишить разума, превратив в послушного раба. Теперь Недд мало напоминает прежнего миролюбивого огра. Он стал чудовищем, живым оружием, неуправляемой силой, уничтожающей всё на своем пути. Он стал Gauntlet.",,
Hero_Gauntlet_role,"Gauntlet is a versatile hybrid hero capable of dealing large amounts of spike damage with his three damage abilities. Skilled players may use Grapple to displace an enemy or ally a huge distance, while a well-placed Gauntlet Blast can allow you to selectively pick off opponents.","Gauntlet - разносторонний герой, способный быстро наносить огромный урон тремя своими способностями. Способность Grapple позволяет опытному игроку с легкостью управлять местоположением как союзников, так и противников, а способность Gauntlet Blast - отличный инструмент для уничтожения отдельных целей.",,
Ability_Gemini1_name,Twin Breath,Twin Breath,,
Ability_Gemini1_description,"Gemini spews out a cone of flame and frost, pelting nearby fools with elemental fury","Gemini выпускает поток льда и пламени в конусе перед собой, поражая врагов стихийной яростью.",,
Ability_Gemini1_description2,,,,
Ability_Gemini1_description_simple,"Target a unit or position to release a cone that deals ^o{60,120,180,240} Magic Damage^*, ^o{15,30,45,60} Magic Damage over 3 seconds^*, and a ^o{15,20,25,30}% Movement Speed Slow for 3 seconds^*.","Укажите воина или место, чтобы нанести противникам в конусе перед собой ^o{60,120,180,240} ед. магического урона^*, ещё ^o{15,30,45,60} ед. магического урона в течение 3 сек.^* и ^oуменьшить их скорость передвижения на {15,20,25,30}% на 3 сек^*.",,
Ability_Gemini1_effect_header,Twin Breath Effect(s),Эффект(-ы) Twin Breath,,
Ability_Gemini1_tooltip_flavor,You're going to get Frostburned!,Песнь льда и пламени,,
Ability_Gemini1_IMPACT_effect,"Deals ^o{60,120,180,240} Magic Damage^* in a 90 degree, 600 radius cone to targets in radius and applies Twin Breath for 3 seconds.","Наносит ^o{60,120,180,240} ед. магического урона^* в области шириной 90 градусов и дальностью 600 ед., накладывает на задетых воинов эффект Twin Breath на 3 сек.",,
State_Gemini_Ability1_name,Twin Breath,Twin Breath,,
State_Gemini_Ability1_description,,,,
State_Gemini_Ability1_description2,,,,
State_Gemini_Ability1_description_simple,,,,
State_Gemini_Ability1_FRAME_effect,"{5,10,15,20} Magic Damage per second","{5,10,15,20} ед. магического урона в сек.",,
State_Gemini_Ability1_Frost_name,Frosted,Frosted,,
State_Gemini_Ability1_Frost_description,,,,
State_Gemini_Ability1_Frost_description2,,,,
State_Gemini_Ability1_Frost_description_simple,,,,
Ability_Gemini2_name,Twin Fangs,Twin Fangs,,
Ability_Gemini2_description,"Gemini splits his fire and ice essences, allowing each to streak forth before explosively recombining","Огенная и ледяная сущности Gemini на мгновение разделяются в стремительном броске и воссоединяются вновь, высвобождая мощный всплеск энергии.",,
Ability_Gemini2_description2,,,,
Ability_Gemini2_description_simple,"Target a location to split into two forms that travel side by side ^o800 units^* in that direction. The two forms each deal ^o{50,80,110,140} Magic Damage^* to enemies they touch and recombine at the end, dealing a ^o{1.25,1.5,1.75,2} second Stun^* to nearby enemies.","Укажите область, чтобы разделиться на две сущности и переместиться в этом направлении на ^o800 ед^*. Каждая сущность наносит ^o{50,80,110,140} ед. магического урона^* задетым противникам и при воссоединении сущности ^oоглушают на {1.25,1.5,1.75,2} сек^* противников поблизости.",,
Ability_Gemini2_tooltip_flavor,Make like bananas and split.,"Одна лапа тут, другая - там.",,
Ability_Gemini2_IMPACT_effect,"Gemini splits into two forms that travel side by side 800 units in target direction. Each form deals ^o{50,80,110,140} Magic Damage^* in a 150 radius. The two forms recombine at the end, stunning enemies in a 200 radius for ^o{1.25,1.5,1.75,2} seconds^*.","Gemini перемещается на расстояние ^o800 ед.^* в указанном направлении, временно разделяясь на две сущности. Сущности наносят по ^o{50,80,110,140} ед. магического урона^* в радиусе 150 ед. и воссоединяются в конце пути, ^oоглушая на {1.25,1.5,1.75,2} сек^* противников в радиусе 200 ед.",,
Ability_Gemini3_name,Elemental Force,Elemental Force,,
Ability_Gemini3_description,Gemini gains additional bonuses for each of his attributes.,Gemini получает преимущества от каждой из своих характеристик.,,
Ability_Gemini3_description2,,,,
Ability_Gemini3_description_simple,"Gemini gains bonuses based on your attributes.\n\n{18,16,14,12} Strength grants ^o1 Armor Penetration^*\n{6,5,4,3} Agility grants ^o1 Movement Speed^*\n{4,2,1.33,1} Intelligence grants ^o1 Cast Speed^*\n\nFire and Ice each gain 60% of the bonuses.","Gemini получает дополнительные преимущества, основанные на характеристиках.\n\nКаждые {18,16,14,12} силы дают ^o1 ед. пробивания брони^*\nКаждые {6,5,4,3} ловкости дают ^o1 ед. скорости передвижения^*\nКаждые {4,2,1.33,1} интеллекта дают ^o1 ед. скорости произнесения заклинаний^*\n\nFire и Ice получают по 60% от этих значений.",,
Ability_Gemini3_tooltip_flavor,Why put boots on a puppy?,Зачем собаке башмаки?,,
Ability_Gemini3_FRAME_effect,"Gemini gains bonuses based on attribute.\n\n- Grants ^o1 Armor Penetration^* per ^o{18,16,14,12}^* points of Strength.\n- Grants ^o1 Movement Speed^* per ^o{6,5,4,3}^* points of Agility.\n- Grants ^o1 Cast Speed^* per ^o{4,2,1.33,1}^* point(s) of Intelligence.\n\nFire and Ice gain 60% of the bonuses from Elemental Force.\n\nBonus Movement Speed and Cast Speed are capped at 127.","Gemini получает дополнительные преимущества, основанные на характеристиках.\n\nКаждые {18,16,14,12} силы дают ^o1 ед. пробивания брони^*\nКаждые {6,5,4,3} ловкости дают ^o1 ед. скорости передвижения^*\nКаждые {4,2,1.33,1} интеллекта дают ^o1 ед. скорости произнесения заклинаний^*\n\nFire и Ice получают по 60% от этих значений.\n\nЭта способность не может увеличить скорость передвижения и скорость произнесения заклинаний более, чем на 127 ед.",,
Ability_Gemini4_name,Fire and Ice,Fire and Ice,,
Ability_Gemini4_description,"Gemini Reveals that he is truly a combination of two elemental entities, Fire and Ice, and reverts to his basic state of two forms.","Gemini возвращается к своему истинному облику: двум стихийным сущностям, имя которым - Fire и Ice.",,
Ability_Gemini4_description2,,,,
Ability_Gemini4_description_simple,"Activate to split into two units, ^rFire^* and ^bIce^*. Each unit inherits Gemini's Movement Speed, {5.5,7.5,9.5} Magic Armor, and have Attributes equal to {80,90,100}% of Gemini's^*. Their Health and Mana percentages will equal those of Gemini. If either dies, Gemini will perish. The two may recombine into Gemini.","Активируйте, чтобы разделиться на две сущности: ^rFire^* и ^bIce^*. Каждая сущность обладает скоростью передвижения Gemini, {5.5,7.5,9.5} ед. магической брони и характеристиками, равными {80,90,100}% от характеристик Gemini. Уровни здоровья и маны сущностей в процентном отношении равны соответствующим показателям Gemini. Если одна из сущностей погбнет, та же участь ждет и Gemini. Сущности могут вновь воссоединиться.",,
Ability_Gemini4_tooltip_flavor,I've got split personalities.,Диагноз: раздвоение личности.,,
Ability_Gemini4_IMPACT_effect,"Splits Gemini into two forms, Fire and Ice, and removes buffs and debuffs from Gemini.\n\nFire and Ice each have their own abilities, Gemini's Movement Speed, {5.5,7.5,9.5} Magic Armor, and attribute bonuses equal to {80,90,100}% of Gemini's. Fire and Ice's current Health and Mana percentages are set equal to Gemini's upon splitting.\n\nThe two may recombine into Gemini, setting Gemini's current Health and Mana percentages equal to the higher of the two. If either Fire or Ice dies, Gemini will perish. Cannot split again within 5 seconds of recombining.\n\nGemini's Auras will emit from Fire.","Gemini разделяется на две сущности, рассеивая с себя усиления и ослабления.\n\nFire и Ice обладает собственными способностями, скоростью передвижения Gemini, {5.5,7.5,9.5} ед. магической брони и {80,90,100}% от характеристик Gemini. Уровни здоровья и маны сущностей в процентном отношении равны соответствующим показателям Gemini на момент разделения.\n\nСущности могут вновь воссоединиться, при этом Gemini получает наибольшие из показателей их здоровья и маны в процентном отношении. Если одна сущностей погибнет, та же участь ждет и Gemini. Gemini не может разделиться вновь в течении 5 сек. после воссоединения сущностей.\n\nАуры Gemini передаются Fire.",,
Heropet_Gemini_Ability4_Fire_name,Fire,Fire,,
Ability_Firecat1_name,Fire Breath,Fire Breath,,
Ability_Firecat1_description,"Fire breathes, dealing cone damage and burning enemies.","Fire выдыхает пламя в конусе перед собой, нанося урон и поджигая противников.",,
Ability_Firecat1_description2,,,,
Ability_Firecat1_description_simple,"Target a unit or location to release a cone that deals ^o{100,175,250} Magic Damage^* and ^o{30,60,90} Magic Damage over 3 seconds^*.","Укажите воина или место, чтобы в конусе нанести ^o{100,175,250} ед. магического урона^* и ещё ^o{30,60,90} ед. магического урона в течение 3 сек.^* ",,
Ability_Firecat1_tooltip_flavor,,,,
Ability_Firecat1_IMPACT_effect,"Deals ^o{100,175,250} Magic Damage^* in a 90 degree, 600 radius cone to targets in radius. Deals an additional {10,20,30} Magic Damage per second for 3 seconds.","Наносит ^o{100,175,250} ед. магического урона^* в области шириной 90 градусов и дальностью 600 ед. Наносит дополнительно {10,20,30} ед. магического урона в сек. в течение 3 сек.",,
State_Firecat_Ability1_name,Burning,Burning,,
State_Firecat_Ability1_description,"Suffering {10,20,30} Magic Damage per second","Получает {10,20,30} ед. магического урона в сек.",,
State_Firecat_Ability1_description2,,,,
State_Firecat_Ability1_description_simple,"Suffering {10,20,30} Magic Damage per second","Получает {10,20,30} ед. магического урона в сек.",,
State_Firecat_Ability1_FRAME_effect,,,,
Ability_Firecat2_name,Fire Fang,Fire Fang,,
Ability_Firecat2_description,"Fire shoots as a flaming streak to target enemy, dealing damage and stunning for a brief duration.","Fire, подобно языку пламени, бросается на врага, нанося ему урон и ненадолго оглушая.",,
Ability_Firecat2_description2,,,,
Ability_Firecat2_description_simple,"Target an enemy unit to shoot to it, dealing ^o{60,120,180} Magic Damage^* and applying a ^o0.5 second Stun^*.","Укажите врага, чтобы броситься на него, нанести ^o{60,120,180} ед. магического урона^* и ^oоглушить на 0.5 сек^*.",,
Ability_Firecat2_tooltip_flavor,,,,
Ability_Firecat2_IMPACT_effect,"Leaps at target, dealing {60,120,180} Magic Damage on impact and Stuns target for 0.5 seconds.","Перемещается к цели, нанося {60,120,180} ед. магического урона и оглушая на 0.5 сек.",,
Ability_Firecat3_name,Together in Spirit,Together in Spirit,,
Ability_Firecat3_description,"Fire and Ice are linked no matter how far they separate, allowing them to find each other within seconds at any given time.","Fire и Ice едины даже на расстоянии, поэтому они способны в считанные секунды перемещаться друг к другу в любой момент.",,
Ability_Firecat3_description2,,,,
Ability_Firecat3_description_simple,"Activate to begin casting for ^o3 seconds^*. Upon finishing the cast, Fire will be instantly teleported to Ice.","Активируйте, чтобы начать произносить заклинание длительностью в ^o3 сек^*. По завершении заклинания Fire мгновенно перенесется к Ice.",,
Ability_Firecat3_tooltip_flavor,,,,
Ability_Firecat3_IMPACT_effect,"After a 3 second cast time, teleports Fire to Ice's location.",После произнесения заклинания длительностью в 3 сек. переносит Fire к Ice.,,
Ability_Firecat3_CHANNEL_START_effect,,,,
Ability_Firecat3_CHANNEL_END_effect,,,,
Ability_Firecat4_name,Rebirth,Rebirth,,
Ability_Firecat4_description,Fire and Ice combine to give birth once more to Gemini,"Fire и Ice вновь воссоединяются, порождая Gemini.",,
Ability_Firecat4_description2,,,,
Ability_Firecat4_description_simple,"Activate to begin casting for ^o1.25 seconds^*. Upon finishing the cast, ^orecreates Gemini^* at the current location with Health and Mana Percentages equal to the higher of Fire and Ice. Disabled if Fire and Ice are more than ^o300 units apart^*.","Активируйте, чтобы начать произносить заклинание длительностью ^o1.25 сек^*. По завершении заклинания ^oGemini возрождается^* в текущем местоположении со здоровьем и маной соответствующими в процентном отношении наибольшим значениям у Fire и Ice. Нельзя активировать, если Fire и Ice находятся на расстоянии ^oболее 300 ед. друг от друга^*.",,
Ability_Firecat4_tooltip_flavor,,,,
Ability_Firecat4_IMPACT_effect,"Causes both Fire and Ice to cast Rebirth. After a 1.25 second cast time, recombines Fire and Ice into Gemini, setting Gemini's current Health and Mana percentages equal to the higher of the two. Requires Fire and Ice to be within 300 units from each other. Rebirth is interrupted if either Fire or Ice become Silenced or Stunned.","Fire и Ice начинают произносить заклинание длительностью 1.25 сек. По завершении заклинания Gemini возрождается в текущем местоположении со здоровьем и маной соответствующими в процентном отношении наибольшим значениям у Fire и Ice. Чтобы произнести заклинание, Fire и Ice должны находиться на расстоянии не более 300 ед. друг от друга. Заклинание прервётся, если одна из сущностей будет оглушена или обезмолвлена.",,
Ability_Firecat4_CHANNEL_START_effect,,,,
Ability_Firecat4_CHANNEL_END_effect,,,,
Heropet_Gemini_Ability4_Ice_name,Ice,Ice,,
Ability_Icecat1_name,Ice Breath,Ice Breath,,
Ability_Icecat1_description,"Ice breathes, dealing cone damage and freezing enemies.","Ice выдыхает стужу в конусе перед собой, нанося урон и замораживая противников.",,
Ability_Icecat1_description2,,,,
Ability_Icecat1_description_simple,"Target a unit or location to release a cone that deals ^o{100,175,250} Magic Damage^* and a ^o{15,25,35}% Movement Speed Slow for 3 seconds^*.","Укажите воина или место, чтобы в конусе нанести ^o{100,175,250} ед. магического урона^* и ^oуменьшает скорость передвижения^* задетых воинов ^oна {15,25,35}% на 3 сек.^*",,
Ability_Icecat1_tooltip_flavor,,,,
Ability_Icecat1_IMPACT_effect,"Deals ^o{100,175,250} Magic Damage^* in a 90 degree, 600 radius cone to targets in radius, Applies a {15,25,35}% Movement Speed Slow for 3 seconds.","Наносит ^o{100,175,250} ед. магического урона^* в области шириной 90 градусов и дальностью 600 ед. Уменьшает скорость передвижения задетых воинов на {15,25,35}% на 3 сек.",,
State_Icecat_Ability1_name,Ice Breath,Ice Breath,,
Ability_Icecat2_name,Ice Fang,Ice Fang,,
Ability_Icecat2_description,"Ice shoots as an icy streak to target enemy, dealing damage and stunning for a brief duration.","Ice, подобно ледяной игле, бросается на врага, нанося ему урон и ненадолго оглушая.",,
Ability_Icecat2_description2,,,,
Ability_Icecat2_description_simple,"Target an enemy unit to shoot to it, dealing ^o{60,120,180} Magic Damage^* and applying a ^o0.5 second Stun^*.","Укажите врага, чтобы броситься на него, нанести ^o{60,120,180} ед. магического урона^* и ^oоглушить на 0.5 сек^*.",,
Ability_Icecat2_tooltip_flavor,,,,
Ability_Icecat2_IMPACT_effect,"Leaps at target, dealing {60,120,180} Magic Damage on impact and Stuns target for 0.5 seconds.","Перемещается к цели, нанося {60,120,180} ед. магического урона и оглушая на 0.5 сек.",,
Ability_Icecat3_name,Together in Spirit,Together in Spirit,,
Ability_Icecat3_description,"Fire and Ice are linked no matter how far they separate, allowing them to find each other within seconds at any given time.","Fire и Ice едины даже на расстоянии, поэтому они способны в считанные секунды перемещаться друг к другу в любой момент.",,
Ability_Icecat3_description2,,,,
Ability_Icecat3_description_simple,"Activate to begin casting for ^o3 seconds^*. Upon finishing the cast, Ice will be instantly teleported to Fire.","Активируйте, чтобы начать произносить заклинание длительностью в ^o3 сек^*. По завершении заклинания Ice мгновенно перенесется к Fire.",,
Ability_Icecat3_IMPACT_effect,"After a 3 second cast time, teleports Ice to Fire's location.","После произнесения заклинания длительностью в 3 сек., переносит Ice к Fire.",,
Ability_Icecat3_CHANNEL_START_effect,,,,
Ability_Icecat3_CHANNEL_END_effect,,,,
